student_code,course_code,disability
F940019713,H740,FALSE
F940019746,H890,FALSE
F940019779,H300,FALSE
F940019827,HH56,FALSE
F940019861,H200,FALSE
F940019908,H600,FALSE
F940019953,H200,FALSE
F940020007,H890,FALSE
F940020063,H300,FALSE
F940020199,H2R1,FALSE
F940020203,H890,FALSE
F940020236,H890,FALSE
F940020432,H200,FALSE
F940020487,H200,FALSE
F940020498,HG61,FALSE
F940020650,H7R1,FALSE
F940020731,H300,FALSE
F940020742,H716,FALSE
F940020982,H890,FALSE
F940021004,Y120,FALSE
F940021196,H200,FALSE
F940021200,H200,FALSE
F940021277,H200,FALSE
F940021358,H300,FALSE
F940021417,H300,FALSE
F940021554,H890,FALSE
F940021565,H3R1,FALSE
F940021576,H200,FALSE
F940021716,H200,FALSE
F940021819,HH56,FALSE
F940021875,H890,FALSE
F940021989,H600,FALSE
F940022045,H890,FALSE
F940022056,H890,FALSE
F940022090,H890,FALSE
F940022160,H716,FALSE
F940022263,H890,FALSE
F940022333,HH56,FALSE
F940022388,HJ35,FALSE
F940022436,H200,FALSE
F940022447,H890,FALSE
F940022469,H740,FALSE
F940022481,H6T4,FALSE
F940022506,H200,FALSE
F940022551,HH56,FALSE
F940022654,H300,FALSE
F940022908,HH56,FALSE
F940023020,H600,FALSE
F940023042,H300,FALSE
F940023097,H600,FALSE
F940023189,H300,FALSE
F940023226,H200,FALSE
F940023259,H2R2,FALSE
F940023318,H890,FALSE
F940023352,H7RF,FALSE
F940023363,H300,FALSE
F940023732,H300,FALSE
F940023776,H300,FALSE
F940023868,H890,FALSE
F940023879,H300,FALSE
F940023983,H200,FALSE
F940023994,H716,FALSE
F940024016,H3R1,FALSE
F940024050,G1H1,FALSE
F940024119,H250,FALSE
F940024120,H250,FALSE
F940024142,H200,FALSE
F940024256,H716,FALSE
F940024326,H890,FALSE
F940024429,H300,FALSE
F940024430,H300,FALSE
F940024485,H300,FALSE
F940024511,H300,FALSE
F940024588,G1H1,FALSE
F940024603,H200,FALSE
F940024636,H200,FALSE
F940024670,H890,FALSE
F940024740,H600,FALSE
F940024821,H3R8,FALSE
F940024832,H3R1,FALSE
F940024902,H600,FALSE
F940024968,J100,FALSE
F940025057,J100,FALSE
F940025138,H200,FALSE
F940025172,H200,FALSE
F940025183,HH56,FALSE
F940025312,H7R2,FALSE
F940025356,H716,FALSE
F940025426,H200,FALSE
F940025482,H300,FALSE
F940025530,H7R1,FALSE
F940025585,HG61,FALSE
F940025932,H300,FALSE
F940025954,H200,FALSE
F940025987,H200,FALSE
F940025998,H200,FALSE
F940026043,H600,FALSE
F940026065,H6RF,FALSE
F940026076,H300,FALSE
F940026087,HH56,FALSE
F940026098,HH56,FALSE
F940026261,H716,FALSE
F940026342,H6RF,FALSE
F940026375,H3R1,FALSE
F940026397,HH56,FALSE
F940026515,HJ35,FALSE
F940026571,H740,FALSE
F940026618,H890,FALSE
F940026641,H2R1,FALSE
F940026722,G1H1,FALSE
F940026733,H250,FALSE
F940026755,H890,FALSE
F940026766,H2R2,FALSE
F940026892,H740,FALSE
F940026906,HH56,FALSE
F940026939,H300,FALSE
F940027028,HH56,FALSE
F940027039,H200,FALSE
F940027062,H300,FALSE
F940027165,H890,FALSE
F940027224,H716,FALSE
F940027280,H200,FALSE
F940027349,H600,FALSE
F940027372,H200,FALSE
F940027383,H3R2,FALSE
F940027419,H3R2,FALSE
F940027420,H300,FALSE
F940027431,H200,FALSE
F940027475,H200,FALSE
F940027486,H716,FALSE
F940027615,H250,FALSE
F940027811,H716,FALSE
F940027844,HH56,FALSE
F940027877,H200,FALSE
F940027899,H250,FALSE
F940027981,H200,FALSE
F940028003,HH56,FALSE
F940028070,H250,FALSE
F940028117,H200,FALSE
F940028209,H2R1,FALSE
F940028265,H890,FALSE
F940028380,H716,FALSE
F940028427,H890,FALSE
F940028438,H600,FALSE
F940028597,HH56,FALSE
F940028645,G1H1,FALSE
F940028689,H300,FALSE
F940028863,H300,FALSE
F940028885,H200,FALSE
F940028900,H600,FALSE
F940028944,H300,FALSE
F940028955,H300,FALSE
F940028966,H890,FALSE
F940028988,H6RF,FALSE
F940029000,H890,FALSE
F940029099,H716,FALSE
F940029114,HH56,FALSE
F940029147,H200,FALSE
F940029158,H300,FALSE
F940029273,H890,FALSE
F940029284,H300,FALSE
F940029413,H890,FALSE
F940029424,Y120,FALSE
F940029479,H890,FALSE
F940029491,HH56,FALSE
F940029538,H740,FALSE
F940029561,H2R1,FALSE
F940029778,H300,FALSE
F940029789,HH56,FALSE
F940029907,H200,FALSE
F940029930,HH56,FALSE
F940029941,H600,FALSE
F940030006,H300,FALSE
F940030051,H7R1,FALSE
F940030132,H716,FALSE
F940030165,H6RF,FALSE
F940030176,HJ35,FALSE
F940030202,H300,FALSE
F940030235,H6R2,FALSE
F940030246,H740,FALSE
F940030268,H200,FALSE
F940030279,H600,FALSE
F940030305,H6R1,FALSE
F940030349,HH56,FALSE
F940030350,H200,FALSE
F940030419,H200,FALSE
F940030420,H250,FALSE
F940030431,J100,FALSE
F940030497,H890,FALSE
F940030501,G1H1,FALSE
F940030545,H300,FALSE
F940030556,H890,FALSE
F940030763,H200,FALSE
F940030811,H250,FALSE
F940030866,H890,FALSE
F940030914,H716,FALSE
F940030970,H300,FALSE
F940030981,H890,FALSE
F940030992,H740,FALSE
F940031081,H200,FALSE
F940031092,H300,FALSE
F940031139,HH56,FALSE
F940031302,G1H1,FALSE
F940031368,HH56,FALSE
F940031391,H200,FALSE
F940031438,HJ35,FALSE
F940031472,H716,FALSE
F940031519,H300,FALSE
F940031542,H300,FALSE
F940031586,H3R1,FALSE
F940031678,HJ35,FALSE
F940031737,H300,FALSE
F940031759,H890,FALSE
F940031793,H716,FALSE
F940031874,Y120,FALSE
F940031922,H300,FALSE
F940032192,B300,FALSE
F940032251,H3R4,FALSE
F940032321,H300,FALSE
F940032387,H250,FALSE
F940032402,HJ35,FALSE
F940032413,HJ35,FALSE
F940032468,H200,FALSE
F940032491,H300,FALSE
F940032608,HH56,FALSE
F940032620,H600,FALSE
F940032631,H300,FALSE
F940032653,H200,FALSE
F940032712,H740,FALSE
F940032734,H890,FALSE
F940032790,H250,FALSE
F940032826,HJ35,FALSE
F940032837,G1H1,FALSE
F940032929,H890,FALSE
F940032952,HJ35,FALSE
F940033018,HH56,FALSE
F940033122,G1H1,FALSE
F940033144,H200,FALSE
F940033155,H890,FALSE
F940033203,H250,FALSE
F940033214,H890,FALSE
F940033247,H740,FALSE
F940033328,H600,FALSE
F940033362,H600,FALSE
F940033395,H890,FALSE
F940033410,HJ35,FALSE
F940033498,HJ35,FALSE
F940033638,H716,FALSE
F940033786,H300,FALSE
F940033797,H300,FALSE
F940033812,H200,FALSE
F940033834,G1H1,FALSE
F940033867,H300,FALSE
F940033878,G1H1,FALSE
F940033960,H250,FALSE
F940034071,H716,FALSE
F940034107,HH56,FALSE
F940034118,H2R1,FALSE
F940034336,H890,FALSE
F940034358,Y120,FALSE
F940034381,HJ35,FALSE
F940034451,H716,FALSE
F940034473,H200,FALSE
F940034510,H600,FALSE
F940034521,HH56,FALSE
F940034532,HH56,FALSE
F940034543,HH56,FALSE
F940034565,H250,FALSE
F940034679,H200,FALSE
F940034691,HJ35,FALSE
F940034783,HH56,FALSE
F940034912,H600,FALSE
F940034923,H7RF,FALSE
F940034934,H3T4,FALSE
F940034956,H890,FALSE
F940034967,H300,FALSE
F940034978,H200,FALSE
F940034989,HJ35,FALSE
F940035001,H716,FALSE
F940035045,H300,FALSE
F940035056,H200,FALSE
F940035252,J100,FALSE
F940035263,HJ35,FALSE
F940035285,H600,FALSE
F940035296,H300,FALSE
F940035300,H890,FALSE
F940035333,H250,FALSE
F940035344,H200,FALSE
F940035355,H200,FALSE
F940035366,H716,FALSE
F940035377,H2R1,FALSE
F940035388,H890,FALSE
F940035551,H250,FALSE
F940035643,H716,FALSE
F940035698,H200,FALSE
F940035746,G1H1,FALSE
F940035779,H250,FALSE
F940035805,HJ35,FALSE
F940035827,H716,FALSE
F940035849,H300,FALSE
F940035850,H300,FALSE
F940035883,H890,FALSE
F940035894,HG61,FALSE
F940035908,HJ35,FALSE
F940035920,H716,FALSE
F940035931,HH56,FALSE
F940036053,HH56,FALSE
F940036064,H716,FALSE
F940036145,H250,FALSE
F940036215,H300,FALSE
F940036444,H300,FALSE
F940036488,J100,FALSE
F940036499,H250,FALSE
F940036514,HJ35,FALSE
F940036536,Y120,FALSE
F940036617,H300,FALSE
F940036640,HH56,FALSE
F940036721,H250,FALSE
F940036776,HH56,FALSE
F940036787,H600,FALSE
F940036868,H716,FALSE
F940036879,H200,FALSE
F940036880,H300,FALSE
F940036891,Y120,FALSE
F940036938,H890,FALSE
F940036949,HH56,FALSE
F940036950,HJ35,FALSE
F940036983,HJ35,FALSE
F940037038,H250,FALSE
F940037131,H250,FALSE
F940037212,H740,FALSE
F940037278,H716,FALSE
F940037289,H250,FALSE
F940037441,H250,FALSE
F940037555,H716,FALSE
F940037588,H600,FALSE
F940037603,H6R4,FALSE
F940037614,H6T4,FALSE
F940037625,H716,FALSE
F940037636,Y120,FALSE
F940037706,H250,FALSE
F940037740,H6RC,FALSE
F940037821,H200,FALSE
F940037924,H716,FALSE
F940037946,H250,FALSE
F940037980,HH56,FALSE
F940037991,H300,FALSE
F940038002,HH56,FALSE
F940038150,H300,FALSE
F940038219,H7RF,FALSE
F940038231,H300,FALSE
F940038242,HH56,FALSE
F940038297,HH56,FALSE
F940038312,H7RC,FALSE
F940038334,H716,FALSE
F940038345,H716,FALSE
F940038356,H250,FALSE
F940038390,H716,FALSE
F940038448,H716,FALSE
F940038460,H250,FALSE
F940038471,HH56,FALSE
F940038482,H200,FALSE
F940038518,HJ65,FALSE
F940038530,H6RF,FALSE
F940038585,H7RF,FALSE
F940038596,H300,FALSE
F940038600,H716,FALSE
F940038622,H7RC,FALSE
F940038655,H5T4,FALSE
F940038688,H250,FALSE
F940038714,H250,FALSE
F940038725,H250,FALSE
F940038736,H5T4,FALSE
F940038747,H250,FALSE
F940038758,H200,FALSE
F940038770,Y120,FALSE
F940038781,H740,FALSE
F940038817,H716,FALSE
F940038828,Y120,FALSE
F940038839,H716,FALSE
F940038873,H200,FALSE
F940038884,H716,FALSE
F940038909,Y120,FALSE
F940038910,HH56,FALSE
F940038921,H716,FALSE
F940038965,Y120,FALSE
F940039010,H716,FALSE
F940039043,HJ35,FALSE
F940039054,H716,FALSE
F940039065,HH56,FALSE
F940039076,G1H1,FALSE
F940039087,HJ35,FALSE
F940039098,HG61,FALSE
F940039135,G1H1,FALSE
F940039146,H740,FALSE
F940039157,G1H1,FALSE
F940039168,H740,FALSE
F940039179,H200,FALSE
F940039180,H740,FALSE
F940039216,H250,FALSE
F940039755,H500,FALSE
F940039766,H500,FALSE
F940039788,H601,FALSE
F940039799,H601,FALSE
F940039814,H601,FALSE
F940040197,HH5P,FALSE
F940040201,HH5P,FALSE
F940040289,HH56,FALSE
F940040290,HH56,FALSE
F940040304,HH56,FALSE
F940040315,HH56,FALSE
F940040326,HH56,FALSE
F940040337,HH56,FALSE
F940040348,HH56,FALSE
F940040359,HH56,FALSE
F940040360,HH56,FALSE
F940040371,HH56,FALSE
F940040382,HH56,FALSE
F940040393,HH56,FALSE
F940040407,HH56,FALSE
F940040418,HH56,FALSE
F940040430,HH56,FALSE
F940040441,HH56,FALSE
F940040452,HH56,FALSE
F940040625,H890,FALSE
F940040669,HH56,FALSE
F940040681,H600,FALSE
F940040692,H716,FALSE
F940040728,J100,FALSE
F940040795,Y120,FALSE
F940040832,Y120,FALSE
F940040876,Y120,FALSE
F940040898,Y120,FALSE
F940040913,H7RF,FALSE
F940040968,H250,FALSE
F940040980,Y120,FALSE
F940041002,H890,FALSE
F940041057,H7R4,FALSE
F940041091,H200,FALSE
F940042504,H200,FALSE
F940042559,Y125,FALSE
F940042607,Y125,FALSE
F940042940,Q401,FALSE
F940042984,Q401,FALSE
F940042995,Y120,FALSE
F940043006,Y120,FALSE
F940043165,Q401,FALSE
F940043235,Q401,FALSE
F940043257,Q401,FALSE
F940044944,Y120,FALSE
F940044955,H300,FALSE
F940044966,Y120,FALSE
F940044988,HH56,FALSE
F940045000,H200,FALSE
F940045240,J150,FALSE
F940045321,H500,FALSE
F940045402,J150,FALSE
F940046018,H601,FALSE
F940046144,H601,FALSE
F940046889,H601,FALSE
F940047015,H500,FALSE
F940047864,J150,FALSE
F940048517,H209,FALSE
F940048562,H209,FALSE
F940048573,H209,FALSE
F940048621,H209,FALSE
F940048643,H209,FALSE
F940048654,H209,FALSE
F940048676,H209,FALSE
F940048687,H209,FALSE
F940048713,H209,FALSE
F940048735,H209,FALSE
F940049558,H209,FALSE
F940049569,H899,FALSE
F940049570,H899,FALSE
F940049581,HH5Q,FALSE
F940049592,HH5Q,FALSE
F940049606,HH5Q,FALSE
F940049617,HH5Q,FALSE
F940049628,HH5Q,FALSE
F940049639,HH5Q,FALSE
F940049651,HH5Q,FALSE
F940049662,HH5Q,FALSE
F940049673,HH5Q,FALSE
F940049684,HH5Q,FALSE
F940049695,HH5Q,FALSE
F940049709,HH5Q,FALSE
F940049710,HH5Q,FALSE
F940049721,HH5Q,FALSE
F940049743,HH5Q,FALSE
F940049765,HH5Q,FALSE
F940049776,HH5Q,FALSE
F940049916,H309,FALSE
F940049983,H309,FALSE
F940049994,H309,FALSE
F940050015,H309,FALSE
F940050495,H719,FALSE
F940050750,J109,FALSE
F940050783,J109,FALSE
F940051012,J109,FALSE
F940051089,HH5Q,FALSE
F940051827,J109,FALSE
F940053692,Y120,FALSE
F940055663,J109,FALSE
F940055674,J109,FALSE
F940055685,J109,FALSE
F940055799,H309,FALSE
F940055803,Y120,FALSE
F940057461,J109,FALSE
F940057472,J109,FALSE
F940057483,J109,FALSE
F940057494,J109,FALSE
F940057508,J109,FALSE
F940058239,J109,FALSE
F940912850,HH56,FALSE
F942822212,H300,FALSE
F943752392,H250,FALSE
F943880145,HJ35,FALSE
F944014972,H600,FALSE
F945020471,H250,FALSE
F945061119,H600,FALSE
F945067063,H300,FALSE
F945141846,H200,FALSE
F945183260,H6RF,FALSE
F945193410,H716,FALSE
F945218126,H890,FALSE
F945219237,H200,FALSE
F945316167,H740,FALSE
F945346876,H200,FALSE
F945433659,H200,FALSE
F945490939,H7R1,FALSE
F945504649,H890,FALSE
F945510592,H3R1,FALSE
F945515058,H300,FALSE
F945550912,H3R2,FALSE
F945603872,H200,FALSE
F945625209,H300,FALSE
F945670900,HH56,FALSE
F945748438,H600,FALSE
F945798329,H250,FALSE
F945805661,H2R4,FALSE
F945811204,H300,FALSE
F945947053,H6R1,FALSE
F945950444,Y120,FALSE
F945990635,H2R1,FALSE
F945995515,H300,FALSE
F946046669,H3R1,FALSE
F946153004,H716,FALSE
F946265732,H300,FALSE
F946276233,H300,FALSE
F946289059,H2R2,FALSE
F946316746,H716,FALSE
F946394696,H300,FALSE
F946401396,H716,FALSE
F946415887,HJ35,FALSE
F946477461,HH56,FALSE
F946551288,HH56,FALSE
F946574151,HH56,FALSE
F946795217,H716,FALSE
F946865093,Y120,FALSE
F947745271,H300,FALSE
F947812713,HJ35,FALSE
F948091126,HJ35,FALSE
